time,phase,truth_px,truth_py,truth_pz,truth_vx,truth_vy,truth_vz,truth_roll,truth_pitch,truth_yaw,est_px,est_py,est_pz,est_vx,est_vy,est_vz,est_roll,est_pitch,est_yaw,std_px,std_py,std_pz,std_vx,std_vy,std_vz,std_roll,std_pitch,std_yaw,err_px,err_py,err_pz,err_norm
15.720000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.128489,0.113949,1.509260,-0.106793,-0.057426,0.029204,0.888019,0.919701,89.010975,0.597078,0.631515,0.017469,0.116798,0.117777,0.082118,0.386915,0.383046,9.715892,0.128489,0.113949,0.009260,0.171987
15.740000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.126295,0.112681,1.508668,-0.109567,-0.058974,0.025265,0.886328,0.924841,89.018882,0.597308,0.631638,0.017469,0.119113,0.120073,0.082119,0.387029,0.383148,9.724649,0.126295,0.112681,0.008668,0.169477
15.760000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.130238,0.105104,1.509066,-0.100014,-0.070476,0.024941,0.872592,0.935090,89.094900,0.597342,0.631542,0.017468,0.117414,0.118409,0.082117,0.386214,0.382349,9.732475,0.130238,0.105104,0.009066,0.167604
15.780000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.128140,0.103518,1.503025,-0.102588,-0.072149,0.003606,0.868667,0.940505,89.103524,0.597575,0.631665,0.017469,0.119719,0.120698,0.082119,0.386341,0.382459,9.741241,0.128140,0.103518,0.003025,0.164757
15.800000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.130505,0.103841,1.504847,-0.096469,-0.068610,0.009249,0.860471,0.938156,89.148887,0.597605,0.631579,0.017468,0.117998,0.118985,0.082117,0.385481,0.381659,9.748770,0.130505,0.103841,0.004847,0.166847
15.820000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.128518,0.098018,1.505168,-0.099274,-0.078877,0.009811,0.856966,0.950687,89.160335,0.597642,0.631507,0.017468,0.116274,0.117261,0.082118,0.384673,0.380874,9.756655,0.128518,0.098018,0.005168,0.161713
15.840000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.126484,0.096336,1.505820,-0.101827,-0.080551,0.011177,0.854575,0.955676,89.168304,0.597869,0.631626,0.017469,0.118591,0.119562,0.082119,0.384806,0.380998,9.765439,0.126484,0.096336,0.005820,0.159100
15.860000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.133979,0.094610,1.506131,-0.085428,-0.078625,0.011300,0.838840,0.953076,89.272342,0.597904,0.631543,0.017468,0.116884,0.117854,0.082117,0.383996,0.380229,9.772861,0.133979,0.094610,0.006131,0.164131
15.880000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.132212,0.092930,1.504870,-0.087948,-0.080128,0.006487,0.836713,0.958095,89.279002,0.598134,0.631664,0.017469,0.119193,0.120144,0.082119,0.384140,0.380359,9.781654,0.132212,0.092930,0.004870,0.161678
15.900000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.134371,0.087462,1.504517,-0.082730,-0.088115,0.004948,0.826849,0.966551,89.318821,0.598167,0.631606,0.017468,0.117486,0.118413,0.082117,0.383358,0.379601,9.789349,0.134371,0.087462,0.004517,0.160392
15.920000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.132671,0.085598,1.505148,-0.085010,-0.089750,0.006709,0.825064,0.972058,89.326387,0.598400,0.631729,0.017469,0.119785,0.120699,0.082118,0.383523,0.379739,9.798148,0.132671,0.085598,0.005148,0.157972
15.940000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.133853,0.084281,1.505808,-0.081577,-0.088989,0.008290,0.818843,0.972915,89.368812,0.598431,0.631674,0.017469,0.118094,0.118973,0.082119,0.382738,0.378995,9.805482,0.133853,0.084281,0.005808,0.158283
15.960000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.138149,0.080406,1.509856,-0.072188,-0.092670,0.020877,0.808186,0.976162,89.433148,0.598469,0.631627,0.017468,0.116412,0.117251,0.082117,0.381983,0.378269,9.813009,0.138149,0.080406,0.009856,0.160148
15.980000,4,2.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,89.775000,2.136645,0.078424,1.510079,-0.074602,-0.094500,0.020351,0.805067,0.981797,89.441642,0.598698,0.631747,0.017469,0.118721,0.119543,0.082119,0.382162,0.378419,9.821821,0.136645,0.078424,0.010079,0.157872
16.000000,6,2.000000,0.000000,1.500000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.137305,0.084950,1.511524,-0.072535,-0.076759,0.023752,0.803822,0.967621,89.507711,0.598734,0.631712,0.017468,0.117060,0.117826,0.082117,0.382063,0.378306,9.829505,0.137305,0.084950,0.011524,0.161871
16.020000,6,2.000000,0.000000,1.490000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.135812,0.083387,1.508284,-0.074845,-0.078174,0.011801,0.800703,0.970498,89.507511,0.598966,0.631838,0.017469,0.119372,0.120126,0.082118,0.382872,0.379063,9.838720,0.135812,0.083387,0.018284,0.160414
16.040000,6,2.000000,0.000000,1.480000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.132229,0.086495,1.507029,-0.081104,-0.069974,0.006664,0.804959,0.965129,89.518442,0.599001,0.631806,0.017469,0.117687,0.118404,0.082119,0.382770,0.378948,9.847328,0.132229,0.086495,0.027029,0.160301
16.060000,6,2.000000,0.000000,1.470000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.130530,0.085044,1.498845,-0.083521,-0.071434,-0.020463,0.803369,0.967708,89.517020,0.599234,0.631935,0.017468,0.119991,0.120696,0.082118,0.383577,0.379707,9.856550,0.130530,0.085044,0.028845,0.158438
16.080000,6,2.000000,0.000000,1.460000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.127563,0.079515,1.495437,-0.088594,-0.081563,-0.030194,0.801807,0.977498,89.502423,0.599265,0.631889,0.017469,0.118248,0.118933,0.082119,0.383474,0.379574,9.865570,0.127563,0.079515,0.035437,0.154437
16.100000,6,2.000000,0.000000,1.450000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.130968,0.083887,1.486143,-0.080224,-0.069830,-0.058456,0.795054,0.966101,89.537433,0.599299,0.631833,0.017468,0.116433,0.117104,0.082117,0.383332,0.379415,9.874415,0.130968,0.083887,0.036143,0.159674
16.120000,6,2.000000,0.000000,1.440000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.129297,0.082441,1.477759,-0.082549,-0.071581,-0.081955,0.794978,0.968862,89.536897,0.599527,0.631957,0.017469,0.118748,0.119412,0.082118,0.384149,0.380179,9.883647,0.129297,0.082441,0.037759,0.157924
16.140000,6,2.000000,0.000000,1.430000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.129386,0.097272,1.472328,-0.080984,-0.038622,-0.094591,0.795712,0.941465,89.587518,0.599557,0.631911,0.017469,0.116889,0.117532,0.082119,0.384022,0.380009,9.892714,0.129386,0.097272,0.042328,0.167315
16.160000,6,2.000000,0.000000,1.420000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.127727,0.096474,1.467411,-0.083329,-0.039941,-0.104297,0.794583,0.942654,89.587171,0.599787,0.632038,0.017468,0.119202,0.119833,0.082118,0.384802,0.380778,9.901954,0.127727,0.096474,0.047411,0.166941
16.180000,6,2.000000,0.000000,1.410000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.129000,0.103864,1.458814,-0.079416,-0.024933,-0.125449,0.790617,0.930074,89.592647,0.599813,0.631986,0.017469,0.117271,0.117923,0.082119,0.384708,0.380597,9.910701,0.129000,0.103864,0.048814,0.172660
16.200000,6,2.000000,0.000000,1.400000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.127341,0.103308,1.448569,-0.081719,-0.026229,-0.150570,0.788291,0.932464,89.591343,0.600045,0.632114,0.017468,0.119578,0.120220,0.082117,0.385524,0.381371,9.919947,0.127341,0.103308,0.048569,0.171018
16.220000,6,2.000000,0.000000,1.390000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.130258,0.112661,1.438965,-0.074750,-0.008662,-0.172105,0.782014,0.916046,89.580647,0.600063,0.632058,0.017469,0.117550,0.118222,0.082118,0.385394,0.381161,9.928032,0.130258,0.112661,0.048965,0.179045
16.240000,6,2.000000,0.000000,1.380000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.127236,0.119107,1.427446,-0.079912,0.005633,-0.198515,0.784949,0.904266,89.632976,0.600083,0.632007,0.017469,0.115398,0.116103,0.082119,0.385274,0.380920,9.934886,0.127236,0.119107,0.047446,0.180628
16.260000,6,2.000000,0.000000,1.370000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.125600,0.119186,1.420521,-0.082289,0.004399,-0.208213,0.783202,0.907224,89.631698,0.600308,0.632130,0.017468,0.117727,0.118420,0.082118,0.386109,0.381698,9.944137,0.125600,0.119186,0.050521,0.180369
16.280000,6,2.000000,0.000000,1.360000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.123560,0.131528,1.413190,-0.084921,0.029215,-0.218551,0.786578,0.885953,89.671651,0.600324,0.632060,0.017469,0.115553,0.116305,0.082119,0.385998,0.381458,9.950205,0.123560,0.131528,0.053190,0.188137
16.300000,6,2.000000,0.000000,1.350000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.121795,0.132032,1.401687,-0.087260,0.028029,-0.241667,0.784439,0.887474,89.670381,0.600549,0.632185,0.017468,0.117879,0.118619,0.082117,0.386800,0.382241,9.959462,0.121795,0.132032,0.051687,0.186917
16.320000,6,2.000000,0.000000,1.340000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.118970,0.141607,1.386222,-0.091158,0.046091,-0.276313,0.789399,0.871606,89.705787,0.600559,0.632090,0.017469,0.115625,0.116453,0.082118,0.386697,0.381979,9.963149,0.118970,0.141607,0.046222,0.190638
16.340000,6,2.000000,0.000000,1.330000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.117086,0.142440,1.373833,-0.093255,0.044957,-0.298694,0.788085,0.874094,89.705732,0.600785,0.632215,0.017469,0.117949,0.118771,0.082119,0.387529,0.382764,9.972407,0.117086,0.142440,0.043833,0.189524
16.360000,6,2.000000,0.000000,1.320000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.122170,0.143250,1.365001,-0.081765,0.037771,-0.308062,0.773282,0.880271,89.540288,0.600786,0.632095,0.017468,0.115578,0.116499,0.082117,0.387420,0.382464,9.974099,0.122170,0.143250,0.045001,0.193575
16.380000,6,2.000000,0.000000,1.310000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.121762,0.150224,1.351341,-0.081201,0.049090,-0.332347,0.771178,0.870851,89.533361,0.600791,0.632007,0.017469,0.113132,0.114115,0.082118,0.387299,0.382144,9.977559,0.121762,0.150224,0.041341,0.197743
16.400000,6,2.000000,0.000000,1.300000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.120096,0.151130,1.340387,-0.083308,0.047955,-0.346475,0.769839,0.871750,89.533088,0.601006,0.632123,0.017468,0.115486,0.116459,0.082117,0.388091,0.382934,9.986816,0.120096,0.151130,0.040387,0.197217
16.420000,6,2.000000,0.000000,1.290000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.120421,0.143384,1.331324,-0.081707,0.026499,-0.353280,0.761185,0.890370,89.457236,0.601007,0.632026,0.017469,0.113021,0.114056,0.082118,0.387951,0.382614,9.989445,0.120421,0.143384,0.041324,0.191749
16.440000,6,2.000000,0.000000,1.280000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.118730,0.143787,1.317565,-0.083930,0.025296,-0.375029,0.759233,0.891384,89.455604,0.601221,0.632142,0.017469,0.115375,0.116396,0.082119,0.388748,0.383409,9.998703,0.118730,0.143787,0.037565,0.190218
16.460000,6,2.000000,0.000000,1.270000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.124069,0.141165,1.305644,-0.072079,0.013468,-0.389398,0.743155,0.901062,89.333013,0.601216,0.632057,0.017469,0.112877,0.113936,0.082117,0.388562,0.383072,10.004745,0.124069,0.141165,0.035644,0.191288
16.480000,6,2.000000,0.000000,1.260000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.122584,0.141337,1.293115,-0.074137,0.012120,-0.404742,0.741998,0.904306,89.331337,0.601429,0.632172,0.017469,0.115230,0.116279,0.082119,0.389428,0.383868,10.014003,0.122584,0.141337,0.033115,0.189999
16.500000,6,2.000000,0.000000,1.250000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.131052,0.147975,1.284641,-0.056008,0.020870,-0.405901,0.723928,0.896580,89.252635,0.601417,0.632108,0.017468,0.112682,0.113743,0.082117,0.389261,0.383514,10.021121,0.131052,0.147975,0.034641,0.200677
16.520000,6,2.000000,0.000000,1.240000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.145744,0.150939,1.271472,-0.025200,0.016914,-0.422330,0.692009,0.896966,89.038186,0.601411,0.632073,0.017469,0.110066,0.111106,0.082118,0.389041,0.383150,10.026772,0.145744,0.150939,0.031472,0.212166
16.540000,6,2.000000,0.000000,1.230000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.145216,0.151239,1.261634,-0.027204,0.015678,-0.426700,0.690653,0.898775,89.036383,0.601612,0.632181,0.017469,0.112456,0.113482,0.082119,0.389871,0.383952,10.036037,0.145216,0.151239,0.031634,0.212042
16.560000,6,2.000000,0.000000,1.220000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.149634,0.149309,1.253421,-0.018970,0.004902,-0.425461,0.677507,0.908489,88.900441,0.601602,0.632188,0.017469,0.109843,0.110787,0.082117,0.389670,0.383594,10.039496,0.149634,0.149309,0.033421,0.214010
16.580000,6,2.000000,0.000000,1.210000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.149217,0.149336,1.241919,-0.020909,0.003518,-0.435222,0.675800,0.910367,88.899763,0.601802,0.632298,0.017469,0.112235,0.113168,0.082119,0.390506,0.384399,10.048762,0.149217,0.149336,0.031919,0.213508
16.600000,6,2.000000,0.000000,1.200000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.150378,0.146585,1.233368,-0.019624,-0.006876,-0.434656,0.670636,0.920855,88.806356,0.601788,0.632316,0.017468,0.109616,0.110457,0.082117,0.390295,0.384042,10.052723,0.150378,0.146585,0.033368,0.212637
16.620000,6,2.000000,0.000000,1.190000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.149911,0.146304,1.217978,-0.021632,-0.008234,-0.456595,0.669148,0.922158,88.805030,0.601986,0.632429,0.017469,0.112010,0.112841,0.082118,0.391115,0.384849,10.061991,0.149911,0.146304,0.027978,0.211331
16.640000,6,2.000000,0.000000,1.180000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.139471,0.149892,1.204217,-0.043772,0.003476,-0.471690,0.688747,0.914532,88.944895,0.601966,0.632443,0.017469,0.109350,0.110093,0.082119,0.390873,0.384485,10.066947,0.139471,0.149892,0.024217,0.206170
16.660000,6,2.000000,0.000000,1.170000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.146405,0.141287,1.192674,-0.029523,-0.022456,-0.478519,0.667697,0.936842,88.777481,0.601952,0.632420,0.017469,0.106595,0.107308,0.082117,0.390615,0.384116,10.074419,0.146405,0.141287,0.022674,0.204721
16.680000,6,2.000000,0.000000,1.160000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.145795,0.140817,1.182510,-0.031417,-0.023635,-0.480346,0.666636,0.939125,88.776314,0.602137,0.632528,0.017469,0.109032,0.109737,0.082119,0.391473,0.384926,10.083690,0.145795,0.140817,0.022510,0.203942
16.700000,6,2.000000,0.000000,1.150000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.144872,0.141835,1.168443,-0.033594,-0.020824,-0.494681,0.666676,0.936170,88.802800,0.602120,0.632525,0.017468,0.106289,0.106939,0.082117,0.391148,0.384565,10.090574,0.144872,0.141835,0.018443,0.203581
16.720000,6,2.000000,0.000000,1.140000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.144145,0.141335,1.154730,-0.035470,-0.022285,-0.507103,0.664205,0.938060,88.802043,0.602302,0.632633,0.017469,0.108729,0.109373,0.082118,0.391995,0.385380,10.099850,0.144145,0.141335,0.014730,0.202412
16.740000,6,2.000000,0.000000,1.130000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.149386,0.140855,1.142946,-0.024727,-0.023485,-0.512464,0.651409,0.937542,88.809850,0.602280,0.632619,0.017469,0.105915,0.106513,0.082119,0.391681,0.385004,10.107337,0.149386,0.140855,0.012946,0.205727
16.760000,6,2.000000,0.000000,1.120000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.148881,0.140380,1.133003,-0.026546,-0.024817,-0.511517,0.649854,0.938453,88.808428,0.602459,0.632728,0.017469,0.108361,0.108953,0.082118,0.392501,0.385820,10.116620,0.148881,0.140380,0.013003,0.205040
16.780000,6,2.000000,0.000000,1.110000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.146677,0.137478,1.123455,-0.031794,-0.033010,-0.509293,0.650611,0.946765,88.760585,0.602433,0.632725,0.017469,0.105542,0.106079,0.082119,0.392176,0.385450,10.123370,0.146677,0.137478,0.013455,0.201483
16.800000,6,2.000000,0.000000,1.100000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.148656,0.135043,1.114290,-0.027847,-0.038985,-0.505818,0.642499,0.952048,88.749613,0.602416,0.632713,0.017468,0.102703,0.103198,0.082117,0.391873,0.385102,10.130817,0.148656,0.135043,0.014290,0.201344
16.820000,6,2.000000,0.000000,1.090000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.148072,0.134233,1.103079,-0.029649,-0.040551,-0.509456,0.640112,0.954389,88.748932,0.602582,0.632814,0.017469,0.105199,0.105689,0.082118,0.392744,0.385923,10.140103,0.148072,0.134233,0.013079,0.200287
16.840000,6,2.000000,0.000000,1.080000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.148055,0.130734,1.090645,-0.030224,-0.049034,-0.516659,0.635968,0.963592,88.712958,0.602562,0.632802,0.017469,0.102359,0.102799,0.082119,0.392450,0.385581,10.147249,0.148055,0.130734,0.010645,0.197800
16.860000,6,2.000000,0.000000,1.070000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.147418,0.129715,1.078558,-0.031841,-0.050446,-0.522264,0.634390,0.964871,88.711352,0.602725,0.632903,0.017469,0.104861,0.105299,0.082118,0.393288,0.386403,10.156542,0.147418,0.129715,0.008558,0.196548
16.880000,6,2.000000,0.000000,1.060000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.142501,0.128504,1.066571,-0.042928,-0.054271,-0.527382,0.641024,0.969853,88.659295,0.602702,0.632882,0.017469,0.101990,0.102379,0.082119,0.392908,0.386054,10.163499,0.142501,0.128504,0.006571,0.191998
16.900000,6,2.000000,0.000000,1.050000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.141623,0.127400,1.055513,-0.044683,-0.055807,-0.528978,0.638835,0.971724,88.657504,0.602861,0.632981,0.017468,0.104496,0.104883,0.082117,0.393768,0.386881,10.172795,0.141623,0.127400,0.005513,0.190573
16.920000,6,2.000000,0.000000,1.040000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.143805,0.129488,1.045709,-0.039467,-0.048143,-0.526605,0.632598,0.963797,88.712996,0.602835,0.632932,0.017469,0.101613,0.101971,0.082118,0.393401,0.386538,10.180490,0.143805,0.129488,0.005709,0.193596
16.940000,6,2.000000,0.000000,1.030000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.144090,0.132562,1.035577,-0.038507,-0.038643,-0.525275,0.630245,0.954492,88.753838,0.602818,0.632899,0.017469,0.098690,0.099015,0.082119,0.393060,0.386210,10.188682,0.144090,0.132562,0.005577,0.195871
16.960000,6,2.000000,0.000000,1.020000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.143310,0.131783,1.025418,-0.040315,-0.040051,-0.524134,0.628241,0.956110,88.752450,0.602964,0.632989,0.017469,0.101254,0.101576,0.082118,0.393916,0.387040,10.197985,0.143310,0.131783,0.005418,0.194766
16.980000,6,2.000000,0.000000,1.010000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.146917,0.132117,1.014802,-0.031851,-0.037749,-0.524585,0.619317,0.954884,88.776020,0.602946,0.632954,0.017469,0.098329,0.098626,0.082119,0.393699,0.386720,10.206713,0.146917,0.132117,0.004802,0.197642
17.000000,6,2.000000,0.000000,1.000000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.146261,0.131344,1.003660,-0.033508,-0.039088,-0.526587,0.616625,0.956218,88.775937,0.603088,0.633041,0.017469,0.100901,0.101195,0.082117,0.394549,0.387554,10.216023,0.146261,0.131344,0.003660,0.196613
17.020000,6,2.000000,0.000000,0.990000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.151504,0.129047,0.992658,-0.021454,-0.044091,-0.527911,0.603116,0.959236,88.775073,0.603068,0.633018,0.017469,0.097963,0.098227,0.082118,0.394287,0.387238,10.224400,0.151504,0.129047,0.002658,0.199032
17.040000,6,2.000000,0.000000,0.980000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.151030,0.128118,0.979169,-0.023254,-0.045568,-0.537431,0.602264,0.960774,88.772668,0.603207,0.633103,0.017470,0.100541,0.100801,0.082119,0.395146,0.388071,10.233715,0.151030,0.128118,-0.000831,0.198053
17.060000,6,2.000000,0.000000,0.970000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.152467,0.130546,0.965505,-0.020233,-0.036612,-0.547100,0.599005,0.951764,88.839639,0.603184,0.633095,0.017469,0.097571,0.097778,0.082118,0.394859,0.387747,10.241044,0.152467,0.130546,-0.004495,0.200770
17.080000,6,2.000000,0.000000,0.960000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.156597,0.131932,0.958109,-0.010600,-0.031264,-0.535503,0.589562,0.945685,88.881152,0.603169,0.633093,0.017469,0.094537,0.094703,0.082119,0.394619,0.387432,10.248625,0.156597,0.131932,-0.001891,0.204773
17.100000,6,2.000000,0.000000,0.950000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.156405,0.131328,0.950235,-0.012055,-0.032604,-0.526246,0.588591,0.948512,88.880198,0.603295,0.633172,0.017469,0.097181,0.097348,0.082117,0.395524,0.388268,10.257945,0.156405,0.131328,0.000235,0.204230
17.120000,6,2.000000,0.000000,0.940000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.158382,0.134912,0.937645,-0.007909,-0.019627,-0.533189,0.585724,0.934543,88.973483,0.603279,0.633181,0.017469,0.094175,0.094295,0.082118,0.395272,0.387972,10.264765,0.158382,0.134912,-0.002355,0.208066
17.140000,6,2.000000,0.000000,0.930000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.158189,0.134485,0.925029,-0.009504,-0.021080,-0.539685,0.583958,0.936683,88.972903,0.603402,0.633259,0.017470,0.096825,0.096947,0.082119,0.396158,0.388811,10.274089,0.158189,0.134485,-0.004971,0.207689
17.160000,6,2.000000,0.000000,0.920000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.155846,0.130876,0.915446,-0.016418,-0.032534,-0.535741,0.586019,0.948025,88.916759,0.603384,0.633268,0.017469,0.093751,0.093844,0.082117,0.395949,0.388503,10.280402,0.155846,0.130876,-0.004554,0.203562
17.180000,6,2.000000,0.000000,0.910000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.155486,0.130196,0.903056,-0.018065,-0.033816,-0.541072,0.584099,0.950115,88.915494,0.603503,0.633346,0.017469,0.096411,0.096504,0.082119,0.396836,0.389344,10.289730,0.155486,0.130196,-0.006944,0.202917
17.200000,6,2.000000,0.000000,0.900000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.159175,0.135155,0.895459,-0.009245,-0.017822,-0.530601,0.576869,0.932994,88.997208,0.603484,0.633340,0.017469,0.093344,0.093407,0.082117,0.396566,0.389041,10.297796,0.159175,0.135155,-0.004541,0.208864
17.220000,6,2.000000,0.000000,0.890000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.157632,0.131362,0.885116,-0.014548,-0.030725,-0.529473,0.576201,0.945480,88.939038,0.603473,0.633347,0.017469,0.090232,0.090278,0.082118,0.396391,0.388759,10.304669,0.157632,0.131362,-0.004884,0.205250
17.240000,6,2.000000,0.000000,0.880000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.157302,0.130708,0.872335,-0.015973,-0.032150,-0.536622,0.574624,0.946874,88.937458,0.603580,0.633419,0.017470,0.092968,0.093016,0.082119,0.397257,0.389603,10.314004,0.157302,0.130708,-0.007665,0.204664
17.260000,6,2.000000,0.000000,0.870000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.152233,0.124842,0.860020,-0.030529,-0.050274,-0.541609,0.582206,0.965768,88.864568,0.603568,0.633416,0.017469,0.089838,0.089862,0.082117,0.397024,0.389313,10.322335,0.152233,0.124842,-0.009980,0.197129
17.280000,6,2.000000,0.000000,0.860000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.151698,0.123916,0.856184,-0.032139,-0.051477,-0.518730,0.580946,0.968670,88.864666,0.603672,0.633485,0.017469,0.092583,0.092607,0.082119,0.397946,0.390159,10.331673,0.151698,0.123916,-0.003816,0.195913
17.300000,6,2.000000,0.000000,0.850000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.155986,0.128335,0.850394,-0.020071,-0.035817,-0.503902,0.570155,0.953203,88.928993,0.603660,0.633447,0.017469,0.089539,0.089540,0.082117,0.397696,0.389900,10.340220,0.155986,0.128335,0.000394,0.201994
17.320000,6,2.000000,0.000000,0.840000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.155589,0.127623,0.841567,-0.021423,-0.037151,-0.499785,0.568262,0.955437,88.927683,0.603761,0.633514,0.017469,0.092291,0.092296,0.082118,0.398597,0.390750,10.349564,0.155589,0.127623,0.001567,0.201241
17.340000,6,2.000000,0.000000,0.830000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.158562,0.129526,0.835611,-0.013533,-0.030417,-0.486787,0.560461,0.947920,88.956802,0.603749,0.633500,0.017470,0.089294,0.089283,0.082119,0.398410,0.390517,10.358401,0.158562,0.129526,0.005611,0.204818
17.360000,6,2.000000,0.000000,0.820000,0.000000,0.000000,-0.500000,0.000000,0.000000,89.775000,2.159213,0.136951,0.832630,-0.011681,-0.003007,-0.464861,0.560216,0.922628,89.081288,0.603746,0.633503,0.017469,0.086345,0.086316,0.082118,0.398304,0.390332,10.366742,0.159213,0.136951,0.012630,0.210390
